DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
967,19580726,    0,    0,
967,19580727,   63,    0,
967,19580728,    0,    0,
967,19580729,   20,    0,
967,19580730,    0,    0,
967,19580731,    0,    0,
967,19580801,    0,    0,
967,19580802,  125,    0,
967,19580803,    0,    0,
967,19580804,    0,    0,
967,19580805,    0,    0,
967,19580806,    0,    0,
967,19580807,    0,    0,
967,19580808,   35,    0,
967,19580809,   28,    0,
967,19580810,    0,    0,
967,19580811,    2,    0,
967,19580812,   84,    0,
967,19580813,   77,    0,
967,19580814,   70,    0,
967,19580815,    8,    0,
967,19580816,  335,    0,
967,19580817,    0,    0,
967,19580818,    0,    0,
967,19580819,   92,    0,
967,19580820,   33,    0,
967,19580821,   10,    0,
967,19580822,    0,    0,
967,19580823,    0,    0,
967,19580824,   35,    0,
967,19580825,   65,    0,
967,19580826,   80,    0,
967,19580827,    0,    0,
967,19580828,    0,    0,
967,19580829,    0,    0,
967,19580830,    0,    0,
967,19580831,    0,    0,
967,19580901,    0,    0,
967,19580902,    0,    0,
967,19580903,    0,    0,
967,19580904,    0,    0,
967,19580905,    0,    0,
967,19580906,    0,    0,
967,19580907,   28,    0,
967,19580908,    0,    0,
967,19580909,    0,    0,
967,19580910,    1,    0,
967,19580911,    0,    0,
967,19580912,    0,    0,
967,19580913,    0,    0,
967,19580914,    0,    0,
967,19580915,    0,    0,
967,19580916,    0,    0,
967,19580917,    4,    0,
967,19580918,    0,    0,
967,19580919,    0,    0,
967,19580920,   24,    0,
967,19580921,    0,    0,
967,19580922,   74,    0,
967,19580923,   43,    0,
967,19580924,  222,    0,
967,19580925,   13,    0,
967,19580926,   83,    0,
967,19580927,    4,    0,
967,19580928,    0,    0,
967,19580929,    0,    0,
967,19580930,   45,    0,
967,19581001,   70,    0,
967,19581002,    4,    0,
967,19581003,   36,    0,
967,19581004,    0,    0,
967,19581005,   10,    0,
967,19581006,   19,    0,
967,19581007,   20,    0,
967,19581008,    0,    0,
967,19581009,    7,    0,
967,19581010,   14,    0,
967,19581011,   65,    0,
967,19581012,   86,    0,
967,19581013,    0,    0,
967,19581014,   21,    0,
967,19581015,    5,    0,
967,19581016,   37,    0,
967,19581017,  156,    0,
967,19581018,   26,    0,
967,19581019,    3,    0,
967,19581020,   28,    0,
967,19581021,   26,    0,
967,19581022,   25,    0,
967,19581023,   37,    0,
967,19581024,    3,    0,
967,19581025,    0,    0,
967,19581026,    0,    0,
967,19581027,    0,    0,
967,19581028,    0,    0,
967,19581029,    1,    0,
967,19581030,    0,    0,
967,19581031,    4,    0,
967,19581101,   44,    0,
967,19581102,   19,    0,
967,19581103,  106,    0,
967,19581104,    3,    0,
967,19581105,    2,    0,
967,19581106,    0,    0,
967,19581107,    0,    0,
967,19581108,  161,    0,
967,19581109,   11,    0,
967,19581110,   28,    0,
967,19581111,    0,    0,
967,19581112,    0,    0,
967,19581113,    4,    0,
967,19581114,   26,    0,
967,19581115,    0,    0,
967,19581116,    0,    0,
967,19581117,    0,    0,
967,19581118,    0,    0,
967,19581119,    0,    0,
967,19581120,    0,    0,
967,19581121,    0,    0,
967,19581122,    0,    0,
967,19581123,    0,    0,
967,19581124,    0,    0,
967,19581125,    0,    0,
967,19581126,    0,    0,
967,19581127,    5,    0,
967,19581128,   14,    0,
967,19581129,    2,    0,
967,19581130,    1,    0,
967,19581201,    1,    0,
967,19581202,    0,    0,
967,19581203,    0,    0,
967,19581204,    0,    0,
967,19581205,    0,    0,
967,19581206,    3,    0,
967,19581207,    0,    0,
967,19581208,    0,    0,
967,19581209,   55,  997,
967,19581210,  132,    0,
967,19581211,   68,    0,
967,19581212,   10,    0,
967,19581213,   34,    0,
967,19581214,   93,    0,
967,19581215,    5,    0,
967,19581216,   47,    0,
967,19581217,    6,    0,
967,19581218,    5,    0,
967,19581219,   13,    0,
967,19581220,   47,    0,
967,19581221,   64,    0,
967,19581222,    4,    0,
967,19581223,    0,    0,
967,19581224,    2,    0,
967,19581225,    0,    0,
967,19581226,    1,    0,
967,19581227,   54,    0,
967,19581228,   55,    0,
967,19581229,   23,    0,
967,19581230,   37,    0,
967,19581231,    0,    0,
967,19590101,   17,    0,
967,19590102,   37,    0,
967,19590103,   40,    0,
967,19590104,   20,    0,
967,19590105,   77,    0,
967,19590106,   50,    0,
967,19590107,   74,    0,
967,19590108,   21,    0,
967,19590109,    5,    1,
967,19590110,    7,    2,
967,19590111,   52,   15,
967,19590112,    5,   15,
967,19590113,   22,    8,
967,19590114,   24,    8,
967,19590115,    0,    8,
967,19590116,    0,    4,
967,19590117,    0,    4,
967,19590118,    6,    4,
967,19590119,    3,    2,
967,19590120,    1,    0,
967,19590121,   14,    0,
967,19590122,    4,    0,
967,19590123,   37,    0,
967,19590124,   72,    0,
967,19590125,    3,    0,
967,19590126,    0,    0,
967,19590127,    0,    0,
967,19590128,    0,    0,
967,19590129,    0,    0,
967,19590130,    0,    0,
967,19590131,    5,    0,
967,19590201,    0,    0,
967,19590202,    0,    0,
967,19590203,    0,    0,
967,19590204,    0,    0,
967,19590205,    0,    0,
967,19590206,    0,    0,
967,19590207,    0,    0,
967,19590208,    0,    0,
967,19590209,    0,    0,
967,19590210,    0,    0,
967,19590211,    1,    0,
967,19590212,    0,    0,
967,19590213,    0,    0,
967,19590214,    0,    0,
967,19590215,    0,    0,
967,19590216,    0,    0,
967,19590217,    0,    0,
967,19590218,    0,    0,
967,19590219,    0,    0,
967,19590220,    0,    0,
967,19590221,    4,    0,
967,19590222,   24,    0,
967,19590223,    0,    0,
967,19590224,    0,    0,
967,19590225,    0,    0,
967,19590226,    0,    0,
967,19590227,    0,    0,
967,19590228,    0,    0,
967,19590301,    0,    0,
967,19590302,    0,    0,
967,19590303,    0,    0,
967,19590304,   26,    0,
967,19590305,    7,    0,
967,19590306,  110,    0,
967,19590307,   16,    0,
967,19590308,   38,    0,
967,19590309,    0,    0,
967,19590310,    0,    0,
967,19590311,    0,    0,
967,19590312,   73,    0,
967,19590313,    1,    0,
967,19590314,    0,    0,
967,19590315,    0,    0,
967,19590316,   63,    0,
967,19590317,   11,    0,
967,19590318,    0,    0,
967,19590319,    0,    0,
967,19590320,    3,    0,
967,19590321,    8,    0,
967,19590322,    0,    0,
967,19590323,   32,    0,
967,19590324,    1,    0,
967,19590325,   19,    0,
967,19590326,   77,    0,
967,19590327,    8,    0,
967,19590328,   25,    0,
967,19590329,    0,    0,
967,19590330,   80,    0,
967,19590331,   37,    0,
967,19590401,    0,    0,
967,19590402,    0,    0,
967,19590403,    0,    0,
967,19590404,    0,    0,
967,19590405,    0,    0,
967,19590406,    0,    0,
967,19590407,   63,    0,
967,19590408,   27,    0,
967,19590409,   20,    0,
967,19590410,   24,    0,
967,19590411,   41,    0,
967,19590412,   25,    0,
967,19590413,   34,    0,
967,19590414,    0,    0,
967,19590415,    0,    0,
967,19590416,    4,    0,
967,19590417,   97,    0,
967,19590418,    0,    0,
967,19590419,    0,    0,
967,19590420,    0,    0,
967,19590421,    0,    0,
967,19590422,    0,    0,
967,19590423,    0,    0,
967,19590424,    0,    0,
967,19590425,    0,    0,
967,19590426,    7,    0,
967,19590427,   20,    0,
967,19590428,   18,    0,
967,19590429,   52,    0,
967,19590430,   40,    0,
967,19590501,   24,    0,
967,19590502,   11,    0,
967,19590503,    0,    0,
967,19590504,   11,    0,
967,19590505,   10,    0,
967,19590506,    0,    0,
967,19590507,    0,    0,
967,19590508,    0,    0,
967,19590509,    0,    0,
967,19590510,    0,    0,
967,19590511,    0,    0,
967,19590512,    0,    0,
967,19590513,    0,    0,
967,19590514,    0,    0,
967,19590515,   74,    0,
967,19590516,   30,    0,
967,19590517,    0,    0,
967,19590518,   13,    0,
967,19590519,    3,    0,
967,19590520,   23,    0,
967,19590521,    0,    0,
967,19590522,    0,    0,
967,19590523,    0,    0,
967,19590524,    0,    0,
967,19590525,    0,    0,
967,19590526,    0,    0,
967,19590527,    0,    0,
967,19590528,    0,    0,
967,19590529,    6,    0,
967,19590530,   31,    0,
967,19590531,    0,    0,
967,19590601,    0,    0,
967,19590602,   39,    0,
967,19590603,    0,    0,
967,19590604,    0,    0,
967,19590605,    0,    0,
967,19590606,    0,    0,
967,19590607,   48,    0,
967,19590608,    1,    0,
967,19590609,    3,    0,
967,19590610,    8,    0,
967,19590611,   38,    0,
967,19590612,    1,    0,
967,19590613,    0,    0,
967,19590614,    0,    0,
967,19590615,    0,    0,
967,19590616,    0,    0,
967,19590617,    0,    0,
967,19590618,    0,    0,
967,19590619,    0,    0,
967,19590620,    0,    0,
967,19590621,    0,    0,
967,19590622,    0,    0,
967,19590623,    0,    0,
967,19590624,    0,    0,
967,19590625,    0,    0,
967,19590626,    0,    0,
967,19590627,  266,    0,
967,19590628,   31,    0,
967,19590629,    0,    0,
967,19590630,   26,    0,
967,19590701,   28,    0,
967,19590702,    0,    0,
967,19590703,   10,    0,
967,19590704,   13,    0,
967,19590705,    0,    0,
967,19590706,    0,    0,
967,19590707,    0,    0,
967,19590708,    0,    0,
967,19590709,    0,    0,
967,19590710,    0,    0,
967,19590711,    0,    0,
967,19590712,    0,    0,
967,19590713,    0,    0,
967,19590714,    0,    0,
967,19590715,    0,    0,
967,19590716,    0,    0,
967,19590717,    0,    0,
967,19590718,    0,    0,
967,19590719,    0,    0,
967,19590720,    0,    0,
967,19590721,    0,    0,
967,19590722,    0,    0,
967,19590723,    0,    0,
967,19590724,    0,    0,
967,19590725,    0,    0,
967,19590726,    0,    0,
967,19590727,    0,    0,
967,19590728,    0,    0,
967,19590729,    0,    0,
967,19590730,  110,    0,
967,19590731,   40,    0,
967,19590801,   80,    0,
967,19590802,    4,    0,
967,19590803,    3,    0,
967,19590804,   10,    0,
967,19590805,    0,    0,
967,19590806,    3,    0,
967,19590807,    0,    0,
967,19590808,    0,    0,
967,19590809,    0,    0,
967,19590810,    0,    0,
967,19590811,  254,    0,
967,19590812,    5,    0,
967,19590813,    6,    0,
967,19590814,   13,    0,
967,19590815,  105,    0,
967,19590816,    0,    0,
967,19590817,    1,    0,
967,19590818,    0,    0,
967,19590819,    0,    0,
967,19590820,    0,    0,
967,19590821,    0,    0,
967,19590822,   38,    0,
967,19590823,    0,    0,
967,19590824,    0,    0,
967,19590825,    0,    0,
967,19590826,    0,    0,
967,19590827,    0,    0,
967,19590828,    0,    0,
967,19590829,    0,    0,
967,19590830,    0,    0,
967,19590831,    0,    0,
967,19590901,    0,    0,
967,19590902,    0,    0,
967,19590903,    0,    0,
967,19590904,    0,    0,
967,19590905,    0,    0,
967,19590906,    0,    0,
967,19590907,    0,    0,
967,19590908,    0,    0,
967,19590909,    0,    0,
967,19590910,    0,    0,
967,19590911,    0,    0,
967,19590912,    0,    0,
967,19590913,    0,    0,
967,19590914,    0,    0,
967,19590915,    0,    0,
967,19590916,    0,    0,
967,19590917,    0,    0,
967,19590918,    0,    0,
967,19590919,    0,    0,
967,19590920,    0,    0,
967,19590921,    0,    0,
967,19590922,   57,    0,
967,19590923,    1,    0,
967,19590924,    0,    0,
967,19590925,    0,    0,
967,19590926,    0,    0,
967,19590927,    0,    0,
967,19590928,    0,    0,
967,19590929,    0,    0,
967,19590930,    0,    0,
967,19591001,    0,    0,
967,19591002,    0,    0,
967,19591003,    0,    0,
967,19591004,    0,    0,
967,19591005,    0,    0,
967,19591006,    0,    0,
967,19591007,    0,    0,
967,19591008,    0,    0,
967,19591009,    0,    0,
967,19591010,    0,    0,
967,19591011,   19,    0,
967,19591012,    1,    0,
967,19591013,    0,    0,
967,19591014,    0,    0,
967,19591015,    0,    0,
967,19591016,    0,    0,
967,19591017,    0,    0,
967,19591018,    2,    0,
967,19591019,    0,    0,
967,19591020,   45,    0,
967,19591021,    0,    0,
967,19591022,   72,    0,
967,19591023,    9,    0,
967,19591024,    0,    0,
967,19591025,   45,    0,
967,19591026,    1,    0,
967,19591027,    0,    0,
967,19591028,   80,    0,
967,19591029,    0,    0,
967,19591030,   17,    0,
967,19591031,  125,    0,
967,19591101,    8,    0,
967,19591102,    1,    0,
967,19591103,    1,    0,
967,19591104,    3,    0,
967,19591105,   22,    0,
967,19591106,    1,    0,
967,19591107,    0,    0,
967,19591108,    0,    0,
967,19591109,    0,    0,
967,19591110,   75,    0,
967,19591111,    2,    0,
967,19591112,   18,    0,
967,19591113,   32,    0,
967,19591114,   40,    0,
967,19591115,    0,    0,
967,19591116,    0,    0,
967,19591117,    0,    0,
967,19591118,   30,    0,
967,19591119,    2,    0,
967,19591120,    0,    0,
967,19591121,    0,    0,
967,19591122,    1,    0,
967,19591123,    1,    0,
967,19591124,    0,    0,
967,19591125,    0,    0,
967,19591126,    0,    0,
967,19591127,   26,    0,
967,19591128,    0,    0,
967,19591129,    1,    0,
967,19591130,    0,    0,
967,19591201,   10,    0,
967,19591202,    4,    0,
967,19591203,    4,    0,
967,19591204,   19,    0,
967,19591205,    6,    0,
967,19591206,    0,    0,
967,19591207,    0,    0,
967,19591208,   13,    0,
967,19591209,   61,    0,
967,19591210,    0,    0,
967,19591211,    0,    0,
967,19591212,    0,    0,
967,19591213,    0,    0,
967,19591214,    0,    0,
967,19591215,    0,    0,
967,19591216,    0,    0,
967,19591217,    0,    0,
967,19591218,   20,    0,
967,19591219,   51,    0,
967,19591220,   31,    0,
967,19591221,   14,    0,
967,19591222,    7,    0,
967,19591223,   87,    0,
967,19591224,    3,    0,
967,19591225,   25,    0,
967,19591226,   28,    0,
967,19591227,   36,    0,
967,19591228,   43,    0,
967,19591229,   16,    0,
967,19591230,   49,    0,
967,19591231,    0,    0,
967,19600101,    0,    0,
967,19600102,   23,    0,
967,19600103,   79,    0,
967,19600104,    4,    0,
967,19600105,    7,    0,
967,19600106,   53,    0,
967,19600107,    1,    0,
967,19600108,    7,    0,
967,19600109,    2,    0,
967,19600110,    0,    0,
967,19600111,    4,  997,
967,19600112,   14,    2,
967,19600113,    0,    2,
967,19600114,    9,    2,
967,19600115,   26,    8,
967,19600116,    0,    8,
967,19600117,   28,    8,
967,19600118,    0,    8,
967,19600119,    3,    2,
967,19600120,   19,    0,
967,19600121,   20,    0,
967,19600122,   23,    0,
967,19600123,    0,    0,
967,19600124,    7,    0,
967,19600125,   10,    0,
967,19600126,  106,    0,
967,19600127,    2,    0,
967,19600128,   38,    0,
967,19600129,   11,    0,
967,19600130,  119,    0,
967,19600131,   96,    0,
967,19600201,    5,    0,
967,19600202,    8,    0,
967,19600203,    3,    0,
967,19600204,    0,    0,
967,19600205,    3,    0,
967,19600206,    0,    0,
967,19600207,    0,    0,
967,19600208,    0,    0,
967,19600209,    0,    0,
967,19600210,    0,    0,
967,19600211,    6,    0,
967,19600212,    0,    0,
967,19600213,   55,    0,
967,19600214,    7,    0,
967,19600215,   79,    2,
967,19600216,    9,  997,
967,19600217,    6,    1,
967,19600218,    0,    0,
967,19600219,    0,    0,
967,19600220,    3,    0,
967,19600221,   15,    0,
967,19600222,    1,    0,
967,19600223,   33,    0,
967,19600224,    0,    0,
967,19600225,    0,    0,
967,19600226,   49,    0,
967,19600227,   44,    0,
967,19600228,    0,    0,
967,19600229,    0,  999,
967,19600301,    0,    0,
967,19600302,   14,    0,
967,19600303,   10,    0,
967,19600304,   11,    0,
967,19600305,    1,    0,
967,19600306,    0,    0,
967,19600307,    0,    0,
967,19600308,    0,    0,
967,19600309,    0,    0,
967,19600310,   38,    0,
967,19600311,   13,    0,
967,19600312,    0,    0,
967,19600313,    0,    0,
967,19600314,    0,    0,
967,19600315,   16,    0,
967,19600316,    0,    0,
967,19600317,    0,    0,
967,19600318,    0,    0,
967,19600319,    0,    0,
967,19600320,    0,    0,
967,19600321,    0,    0,
967,19600322,    0,    0,
967,19600323,    0,    0,
967,19600324,    0,    0,
967,19600325,   24,    0,
967,19600326,   12,    0,
967,19600327,   24,    0,
967,19600328,   14,    0,
967,19600329,    0,    0,
967,19600330,    0,    0,
967,19600331,    0,    0,
967,19600401,   24,    0,
967,19600402,    0,    0,
967,19600403,    0,    0,
967,19600404,    6,    0,
967,19600405,    0,    0,
967,19600406,    0,    0,
967,19600407,    0,    0,
967,19600408,   70,    0,
967,19600409,   24,    0,
967,19600410,   20,    0,
967,19600411,   34,    0,
967,19600412,    1,    0,
967,19600413,    0,    0,
967,19600414,    5,    0,
967,19600415,    6,    0,
967,19600416,    2,    0,
967,19600417,   14,    0,
967,19600418,    0,    0,
967,19600419,   49,    0,
967,19600420,    0,    0,
967,19600421,    0,    0,
967,19600422,    0,    0,
967,19600423,    0,    0,
967,19600424,    1,    0,
967,19600425,    5,    0,
967,19600426,   20,    0,
967,19600427,    0,    0,
967,19600428,   12,    0,
967,19600429,   18,    0,
967,19600430,    0,    0,
967,19600501,    0,    0,
967,19600502,   16,    0,
967,19600503,    0,    0,
967,19600504,    0,    0,
967,19600505,    0,    0,
967,19600506,    0,    0,
967,19600507,    0,    0,
967,19600508,    0,    0,
967,19600509,    0,    0,
967,19600510,    0,    0,
967,19600511,    0,    0,
967,19600512,    0,    0,
967,19600513,   19,    0,
967,19600514,   43,    0,
967,19600515,    0,    0,
967,19600516,   32,    0,
967,19600517,    0,    0,
967,19600518,    0,    0,
967,19600519,  131,    0,
967,19600520,  103,    0,
967,19600521,   26,    0,
967,19600522,    7,    0,
967,19600523,    0,    0,
967,19600524,   35,    0,
967,19600525,   30,    0,
967,19600526,    0,    0,
967,19600527,    0,    0,
967,19600528,   10,    0,
967,19600529,    0,    0,
967,19600530,    0,    0,
967,19600531,    0,    0,
967,19600601,    0,    0,
967,19600602,    0,    0,
967,19600603,    0,    0,
967,19600604,    0,    0,
967,19600605,    0,    0,
967,19600606,    0,    0,
967,19600607,   62,    0,
967,19600608,    0,    0,
967,19600609,   42,    0,
967,19600610,   18,    0,
967,19600611,   20,    0,
967,19600612,    0,    0,
967,19600613,    3,    0,
967,19600614,   21,    0,
967,19600615,   35,    0,
967,19600616,    3,    0,
967,19600617,    0,    0,
967,19600618,    0,    0,
967,19600619,    0,    0,
967,19600620,    0,    0,
967,19600621,    0,    0,
967,19600622,    0,    0,
